,Date,Open,High,Low,Close,Volume,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages
2251,2018-07-27,194.990005,195.190002,190.100006,190.979996,24024000,1.793333,1.8625610000000001,-0.069228,150,82,1.8293,669
2252,2018-07-30,191.899994,192.199997,189.070007,189.91000400000001,21029500,1.692955,1.9113490000000002,-0.21839299999999998,247,215,1.1488,1189
2253,2018-07-31,190.300003,192.139999,189.33999599999999,190.28999299999998,39373000,1.845937,1.798771,0.047166,1334,781,1.7081,6620
2254,2018-08-01,199.130005,201.759995,197.309998,201.5,67935700,1.758446,1.8325220000000002,-0.074076,753,448,1.6808,3704
2255,2018-08-02,200.580002,208.380005,200.350006,207.389999,62404000,1.784488,1.79855,-0.014061,782,524,1.4924,3735
2256,2018-08-03,207.029999,208.740005,205.479996,207.990005,33447400,1.8242720000000001,1.624277,0.199994,309,173,1.7861,1270
2257,2018-08-06,208.0,209.25,207.070007,209.070007,25425400,1.872613,1.771364,0.101249,199,110,1.8091,850
2258,2018-08-07,209.320007,209.5,206.759995,207.110001,25587400,1.655766,1.7165669999999997,-0.060801,222,134,1.6567,1079
2259,2018-08-08,206.050003,207.809998,204.520004,207.25,22525500,1.7052509999999999,1.575921,0.12933,179,76,2.3553,752
2260,2018-08-09,207.279999,209.77999900000003,207.199997,208.880005,23469200,1.796575,1.699052,0.097524,219,116,1.8879,916
2261,2018-08-10,207.360001,209.100006,206.669998,207.529999,24611200,1.814224,1.958175,-0.143951,161,126,1.2778,760
2262,2018-08-13,207.699997,210.94999700000002,207.699997,208.869995,25869100,1.7704259999999998,1.6951900000000002,0.075236,188,79,2.3797,690
2263,2018-08-14,210.16000400000001,210.559998,208.259995,209.75,20748000,1.839386,1.7266669999999997,0.112719,114,78,1.4615,641
2264,2018-08-15,209.220001,210.74000499999997,208.330002,210.24000499999997,28807600,1.7782229999999999,1.7386669999999997,0.039557,197,135,1.4593,824
2265,2018-08-16,211.75,213.809998,211.47000099999997,213.32000699999998,28500400,1.9206450000000002,1.6690349999999998,0.25161,186,114,1.6316,845
2266,2018-08-17,213.440002,217.94999700000002,213.16000400000001,217.580002,35427000,1.725642,1.907872,-0.182231,335,188,1.7819,1312
2267,2018-08-20,218.100006,219.17999300000002,215.11000099999998,215.460007,30287700,1.7459240000000003,1.703293,0.042631,211,167,1.2635,973
2268,2018-08-21,216.80000299999998,217.190002,214.02999900000003,215.039993,26159800,1.725907,1.7035369999999999,0.022369,193,147,1.3129,915
2269,2018-08-22,214.100006,216.36000099999998,213.83999599999999,215.05000299999998,19018100,1.8238029999999998,1.9139240000000002,-0.090121,142,79,1.7975,619
2270,2018-08-23,214.649994,217.05000299999998,214.600006,215.49000499999997,18883200,1.725297,1.81243,-0.087133,185,107,1.729,735
2271,2018-08-24,216.600006,216.899994,215.11000099999998,216.16000400000001,18476400,1.7311560000000001,1.594,0.137156,173,55,3.1455,589
2272,2018-08-27,217.149994,218.74000499999997,216.330002,217.940002,20525100,1.833816,1.496842,0.336974,152,57,2.6667,552
2273,2018-08-28,219.00999500000003,220.539993,218.919998,219.69999700000002,22776800,1.913671,1.8347369999999998,0.078934,237,95,2.4947,876
2274,2018-08-29,220.149994,223.49000499999997,219.41000400000001,222.979996,27254800,1.7501669999999998,1.6462,0.103967,299,150,1.9933,1130
2275,2018-08-30,223.25,228.25999500000003,222.399994,225.02999900000003,48793800,1.8164060000000002,1.767452,0.048955,576,259,2.2239,2233
2276,2018-08-31,226.50999500000003,228.86999500000002,226.0,227.63000499999998,43340100,1.861148,1.758789,0.102358,366,190,1.9263,1485
2277,2018-09-04,228.41000400000001,229.17999300000002,226.63000499999998,228.36000099999998,27390100,1.8672060000000001,1.662151,0.20505500000000002,272,93,2.9247,979
2278,2018-09-05,228.99000499999997,229.669998,225.100006,226.86999500000002,33333000,1.8383189999999998,1.982059,-0.143739,238,136,1.75,1005
2279,2018-09-06,226.229996,227.350006,221.30000299999998,223.100006,34290000,1.8156700000000001,1.856897,-0.041227,224,145,1.5448,924
2280,2018-09-07,221.850006,225.36999500000002,220.710007,221.30000299999998,37619800,1.82318,2.0190240000000004,-0.19584400000000002,261,205,1.2732,1436
2281,2018-09-10,220.94999700000002,221.850006,216.47000099999997,218.330002,39516500,1.805668,1.8111279999999998,-0.005461,337,195,1.7282,1358
2282,2018-09-11,218.00999500000003,224.30000299999998,216.559998,223.850006,35749000,1.7766380000000002,1.7098740000000001,0.066763,345,159,2.1698,1439
2283,2018-09-12,224.940002,225.0,219.83999599999999,221.07000699999998,49278700,1.789713,1.9211470000000002,-0.131434,766,436,1.7569,4323
2284,2018-09-13,223.520004,228.350006,222.57000699999998,226.41000400000001,41706400,1.781771,1.6934360000000002,0.088335,446,227,1.9648,2007
2285,2018-09-14,225.75,226.83999599999999,222.520004,223.83999599999999,31999300,1.742604,1.815093,-0.072489,288,161,1.7888,1262
2286,2018-09-17,222.149994,222.94999700000002,217.270004,217.88000499999998,37195100,1.853029,1.9626880000000002,-0.10965899999999999,416,279,1.4909999999999999,1969
2287,2018-09-18,217.789993,221.850006,217.11999500000002,218.24000499999997,31571700,1.6944759999999999,1.833058,-0.13858199999999998,248,121,2.0496,1080
2288,2018-09-19,218.5,219.61999500000002,215.30000299999998,218.36999500000002,27123800,1.804093,1.897184,-0.093091,193,103,1.8738,831
2289,2018-09-20,220.24000499999997,222.27999900000003,219.149994,220.02999900000003,26608800,1.796987,1.703548,0.093439,156,62,2.5161,751
2290,2018-09-21,220.77999900000003,221.36000099999998,217.289993,217.66000400000001,96246700,1.661287,1.851923,-0.190637,171,104,1.6442,910
2291,2018-09-24,216.82000699999998,221.25999500000003,216.63000499999998,220.789993,27693400,1.7784240000000002,1.874063,-0.095639,203,96,2.1146,831
2292,2018-09-25,219.75,222.82000699999998,219.69999700000002,222.190002,24554400,1.7724419999999999,1.746066,0.026376,172,61,2.8197,741
2293,2018-09-26,221.0,223.75,219.75999500000003,220.419998,23984700,1.847722,1.8985900000000002,-0.050868000000000003,158,78,2.0256,689
2294,2018-09-27,223.82000699999998,226.440002,223.539993,224.94999700000002,30181200,1.800588,1.872673,-0.072085,289,101,2.8614,1090
2295,2018-09-28,224.789993,225.83999599999999,224.020004,225.74000499999997,22929400,1.7091720000000001,1.805818,-0.09664600000000001,157,55,2.8545,615
2296,2018-10-01,227.94999700000002,229.419998,226.350006,227.25999500000003,23600800,1.991037,1.795152,0.19588599999999998,135,66,2.0455,585
2297,2018-10-02,227.25,230.0,226.63000499999998,229.27999900000003,24788200,1.7356639999999999,1.6337110000000001,0.101952,226,97,2.3299,895
2298,2018-10-03,230.05000299999998,233.47000099999997,229.77999900000003,232.07000699999998,28654800,1.9468889999999999,1.7020389999999999,0.24485,270,103,2.6214,1024
2299,2018-10-04,230.77999900000003,232.350006,226.729996,227.99000499999997,32042000,1.7207860000000001,1.8506599999999997,-0.129874,280,197,1.4213,1232
2300,2018-10-05,227.960007,228.41000400000001,220.580002,224.289993,33580500,1.6647419999999997,1.938625,-0.273883,213,160,1.3313,1009
2301,2018-10-08,222.210007,224.80000299999998,220.19999700000002,223.770004,29663900,1.815753,1.7044759999999999,0.111277,219,105,2.0857,876
2302,2018-10-09,223.63999900000002,227.270004,222.25,226.86999500000002,26891000,1.7666849999999998,1.668706,0.09798,178,85,2.0941,749
2303,2018-10-10,225.460007,226.350006,216.05000299999998,216.36000099999998,41990600,1.6630619999999998,1.9643669999999998,-0.30130500000000005,307,245,1.2531,1446
2304,2018-10-11,214.520004,219.5,212.32000699999998,214.44999700000002,53124400,1.7191299999999998,1.84205,-0.12292,322,200,1.61,1360
2305,2018-10-12,220.419998,222.88000499999998,216.83999599999999,222.11000099999998,40337900,1.6588189999999998,1.725766,-0.06694800000000001,254,137,1.854,1008
2306,2018-10-15,221.16000400000001,221.830002,217.270004,217.36000099999998,30791000,1.736268,1.902595,-0.166327,209,131,1.5954,931
2307,2018-10-16,218.92999300000002,222.99000499999997,216.75999500000003,222.149994,29184000,1.823967,1.734474,0.089494,184,114,1.614,869
2308,2018-10-17,222.30000299999998,222.63999900000002,219.33999599999999,221.190002,22885400,1.7604490000000002,1.82602,-0.065572,156,98,1.5918,708
2309,2018-10-18,217.86000099999998,219.74000499999997,213.0,216.020004,32581300,1.763486,1.805986,-0.0425,218,147,1.483,929
2310,2018-10-19,218.059998,221.25999500000003,217.42999300000002,219.309998,33078700,1.8021880000000001,1.987524,-0.185336,192,105,1.8286,876
2311,2018-10-22,219.789993,223.36000099999998,218.940002,220.649994,28792100,1.6712259999999999,1.878367,-0.20714200000000002,155,98,1.5816,708
2312,2018-10-23,215.830002,223.25,214.69999700000002,222.729996,38767800,1.745035,1.777239,-0.032204,286,163,1.7546,1088
2313,2018-10-24,222.600006,224.229996,214.539993,215.08999599999999,40925500,1.755498,1.8645639999999999,-0.10906600000000001,251,149,1.6846,1094
2314,2018-10-25,217.710007,221.38000499999998,216.75,219.80000299999998,29855800,1.6399569999999999,1.8332099999999998,-0.193253,230,162,1.4198,1020
2315,2018-10-26,215.899994,220.190002,212.669998,216.30000299999998,47258400,1.6879560000000002,1.936868,-0.248912,274,182,1.5055,1124
2316,2018-10-29,219.190002,219.690002,206.08999599999999,212.24000499999997,45935500,1.7388580000000002,1.9007720000000001,-0.161914,359,246,1.4593,1609
2317,2018-10-30,211.149994,215.17999300000002,209.270004,213.30000299999998,36660000,1.6953310000000001,1.89175,-0.196419,317,200,1.585,1444
2318,2018-10-31,216.88000499999998,220.44999700000002,216.61999500000002,218.86000099999998,38358900,1.858575,1.671561,0.187014,393,205,1.9171,1584
2319,2018-11-01,219.05000299999998,222.36000099999998,216.809998,222.22000099999997,58323200,1.7559209999999998,1.8631950000000002,-0.107274,2361,1521,1.5523,10882
2320,2018-11-02,209.550003,213.649994,205.429993,207.479996,91328700,1.7127759999999999,1.878136,-0.16535999999999998,1268,826,1.5351,5174
2321,2018-11-05,204.300003,204.389999,198.169998,201.58999599999999,66163700,1.70302,1.8701459999999999,-0.167125,735,480,1.5313,3225
2322,2018-11-06,201.919998,204.720001,201.690002,203.770004,31882900,1.7955560000000002,1.7217,0.07385599999999999,405,200,2.025,1550
2323,2018-11-07,205.970001,210.059998,204.130005,209.94999700000002,33424400,1.8247970000000002,1.741069,0.083729,296,131,2.2595,1265
2324,2018-11-08,209.979996,210.11999500000002,206.75,208.490005,25362600,1.81092,1.766357,0.044563,250,129,1.9380000000000002,956
2325,2018-11-09,205.550003,206.009995,202.25,204.470001,34365800,1.701528,1.877834,-0.176307,216,157,1.3758,1026
2326,2018-11-12,199.0,199.850006,193.78999299999998,194.169998,51135500,1.63324,1.91021,-0.27697,571,477,1.1971,2697
2327,2018-11-13,191.630005,197.179993,191.449997,192.229996,46882900,1.6681540000000001,1.895862,-0.227708,520,290,1.7931,2107
2328,2018-11-14,193.899994,194.479996,185.929993,186.800003,60801000,1.667418,1.906235,-0.238817,879,656,1.3399,3630
2329,2018-11-15,188.389999,191.970001,186.899994,191.41000400000001,46478800,1.756376,1.8733229999999998,-0.11694700000000001,607,325,1.8677,2216
2330,2018-11-16,190.5,194.970001,189.46000700000002,193.529999,36928300,1.7771080000000001,1.6757220000000002,0.101385,325,180,1.8056,1294
2331,2018-11-19,190.0,190.699997,184.990005,185.860001,41925300,1.6407080000000003,1.995116,-0.35440900000000003,438,387,1.1318,2104
2332,2018-11-20,178.369995,181.470001,175.509995,176.979996,67825200,1.709181,1.866093,-0.156912,647,494,1.3097,2654
2333,2018-11-21,179.729996,180.270004,176.550003,176.779999,31124200,1.719226,1.923081,-0.203854,349,198,1.7626,1373
2334,2018-11-23,174.940002,176.600006,172.100006,172.28999299999998,23624000,1.6500560000000002,1.953066,-0.30301,359,274,1.3102,1459
2335,2018-11-26,174.240005,174.949997,170.259995,174.619995,44998500,1.679873,1.976609,-0.29673499999999997,632,519,1.2177,3045
2336,2018-11-27,171.509995,174.770004,170.880005,174.240005,41387400,1.753326,1.843765,-0.090438,487,340,1.4324,2113
2337,2018-11-28,176.729996,181.28999299999998,174.929993,180.940002,46062500,1.7354759999999998,1.791791,-0.056315,431,268,1.6082,1823
2338,2018-11-29,182.66000400000001,182.800003,177.699997,179.550003,41770000,1.7461360000000001,1.8167650000000002,-0.070629,383,238,1.6092,1648
2339,2018-11-30,180.28999299999998,180.330002,177.029999,178.580002,39531500,1.730305,1.901761,-0.171456,262,159,1.6478,1283
2340,2018-12-03,184.46000700000002,184.940002,181.21000700000002,184.820007,40802500,1.8913240000000002,1.8151099999999998,0.076214,355,227,1.5639,1457
2341,2018-12-04,180.949997,182.389999,176.270004,176.690002,41344300,1.6948020000000001,1.954014,-0.259212,354,284,1.2465,1791
2342,2018-12-06,171.759995,174.779999,170.419998,174.720001,43098400,1.6847779999999999,1.7749599999999999,-0.090182,406,250,1.624,1769
2343,2018-12-07,173.490005,174.490005,168.300003,168.490005,42281600,1.669356,1.848859,-0.179503,481,333,1.4444,2036
2344,2018-12-10,165.0,170.08999599999999,163.330002,169.600006,62026000,1.7359900000000001,1.962782,-0.226792,596,478,1.2469,2804
2345,2018-12-11,171.66000400000001,171.78999299999998,167.0,168.630005,47281700,1.6759400000000002,1.8050400000000002,-0.1291,367,252,1.4563,1616
2346,2018-12-12,170.399994,171.919998,169.020004,169.100006,35627700,1.822155,1.8199419999999997,0.0022129999999999997,297,172,1.7267,1249
2347,2018-12-13,170.490005,172.570007,169.550003,170.949997,31898600,1.797475,1.878121,-0.08064600000000001,301,165,1.8242,1209
2348,2018-12-14,169.0,169.080002,165.279999,165.479996,40703700,1.630511,1.985473,-0.354961,313,201,1.5572,1375
2349,2018-12-17,165.449997,168.350006,162.729996,163.940002,44287900,1.583267,2.065594,-0.48232700000000006,303,286,1.0594,1319
2350,2018-12-18,165.380005,167.529999,164.389999,166.070007,33841500,1.705511,1.9684380000000001,-0.26292600000000005,225,128,1.7578,888
2351,2018-12-19,166.0,167.449997,159.08999599999999,160.889999,49047300,1.6842810000000001,2.068806,-0.384525,313,268,1.1679,1511
2352,2018-12-20,160.399994,162.110001,155.300003,156.830002,64773000,1.704938,1.997575,-0.292637,322,334,0.9641,1598
2353,2018-12-21,156.860001,158.16000400000001,149.630005,150.729996,95744600,1.598638,2.034427,-0.43578900000000004,389,375,1.0373,1904
2354,2018-12-24,148.149994,151.550003,146.58999599999999,146.830002,37169200,1.744648,2.103708,-0.35906,284,267,1.0637,1375
2355,2018-12-26,148.300003,157.229996,146.720001,157.169998,58582500,1.7676779999999999,1.833755,-0.066077,379,253,1.4980000000000002,1374
2356,2018-12-27,155.83999599999999,156.770004,150.070007,156.149994,53117100,1.8150970000000002,1.8553130000000002,-0.040215,308,224,1.375,1359
2357,2018-12-28,157.5,158.520004,154.550003,156.229996,42291400,1.781557,1.898571,-0.117014,244,147,1.6599,944
2358,2018-12-31,158.529999,159.360001,156.479996,157.740005,35003500,1.73675,1.9375529999999999,-0.200803,160,94,1.7021,683
2359,2019-01-02,154.889999,158.850006,154.229996,157.919998,37039700,1.7330470000000002,2.030823,-0.29777600000000004,1188,972,1.2222,6148
2360,2019-01-03,143.979996,145.720001,142.0,142.190002,91244100,1.6757830000000002,1.967425,-0.291641,1404,1161,1.2093,6826
2361,2019-01-04,144.529999,148.550003,143.800003,148.259995,58607100,1.707495,1.830673,-0.123178,491,297,1.6532,2015
2362,2019-01-07,148.699997,148.830002,145.899994,147.929993,54777800,1.740941,1.8633110000000002,-0.12237,255,148,1.723,1063
2363,2019-01-08,149.559998,151.820007,148.520004,150.75,41025300,1.757036,1.732111,0.024925,361,199,1.8141,1570
2364,2019-01-09,151.28999299999998,154.529999,149.630005,153.309998,45099100,1.704545,1.8124619999999998,-0.10791700000000001,374,264,1.4167,1648
2365,2019-01-10,152.5,153.970001,150.860001,153.800003,35780700,1.6957849999999999,2.013677,-0.317893,223,155,1.4387,1061
2366,2019-01-11,152.880005,153.699997,151.509995,152.28999299999998,27023200,1.7115,1.856134,-0.14463399999999998,180,119,1.5126,837
2367,2019-01-14,150.850006,151.270004,149.220001,150.0,32439200,1.603069,1.9235220000000002,-0.32045300000000004,189,159,1.1887,887
2368,2019-01-15,150.270004,153.389999,150.050003,153.070007,28710900,1.7429729999999999,1.9053639999999998,-0.162391,185,110,1.6818,775
2369,2019-01-16,153.080002,155.880005,153.0,154.940002,30569700,1.777711,1.8975,-0.119789,166,96,1.7292,711
2370,2019-01-17,154.199997,157.66000400000001,153.259995,155.860001,29821200,1.711302,1.859588,-0.148286,169,97,1.7423,869
2371,2019-01-18,157.5,157.880005,155.979996,156.820007,33751000,1.7421919999999997,1.6771209999999999,0.065071,146,66,2.2121,615
2372,2019-01-22,156.41000400000001,156.729996,152.619995,153.300003,30394000,1.572362,2.0093240000000003,-0.43696199999999996,127,74,1.7162,627
2373,2019-01-23,154.149994,155.139999,151.699997,153.919998,23130600,1.678163,1.808868,-0.130705,98,53,1.8491,466
2374,2019-01-24,154.110001,154.479996,151.740005,152.699997,25441500,1.687113,1.777765,-0.090652,142,85,1.6706,721
2375,2019-01-25,155.479996,158.130005,154.320007,157.759995,33535500,1.804729,1.86506,-0.060330999999999996,203,83,2.4458,840
2376,2019-01-28,155.78999299999998,156.330002,153.66000400000001,156.300003,26192100,1.7302689999999998,1.920638,-0.190369,186,141,1.3191,988
2377,2019-01-29,156.25,158.130005,154.110001,154.679993,41587200,1.832819,1.9284729999999999,-0.09565499999999999,1224,786,1.5573,6077
2378,2019-01-30,163.25,166.149994,160.229996,165.25,61109800,1.7679209999999999,1.8547060000000002,-0.086785,505,323,1.5635,2319
2379,2019-01-31,166.110001,169.0,164.559998,166.440002,40739600,1.663886,1.785667,-0.121781,193,120,1.6083,904
2380,2019-02-01,166.96000700000002,168.979996,165.929993,166.520004,32668100,1.7553849999999998,1.6678950000000001,0.08749,117,76,1.5395,627
2381,2019-02-04,167.41000400000001,171.66000400000001,167.279999,171.25,31495500,1.862326,1.65525,0.207076,215,80,2.6875,870
2382,2019-02-05,172.860001,175.080002,172.350006,174.179993,36101600,1.9045130000000001,1.955495,-0.050982,195,91,2.1429,907
2383,2019-02-06,174.649994,175.570007,172.850006,174.240005,28239600,1.7428139999999999,1.756056,-0.013241999999999999,167,71,2.3521,733
2384,2019-02-07,172.399994,173.940002,170.33999599999999,170.940002,31741700,1.700129,1.8816220000000001,-0.18149300000000002,155,111,1.3964,651
2385,2019-02-08,168.990005,170.66000400000001,168.419998,170.41000400000001,23820000,1.838915,1.722459,0.11645599999999999,129,61,2.1148,611
