source,symbol,bullish_intensity,bearish_intensity,bull_minus_bear,bull_scored_messages,bear_scored_messages,bull_bear_msg_ratio,total_scanned_messages,sid,asof_date
stocktwits,AAPL,1.63,1.75,-0.12,274,126,2.17,1036,24,2015/6/23
stocktwits,AAPL,1.74,1.6,0.14,528,252,2.1,1799,24,2015/6/24
stocktwits,AAPL,1.76,1.59,0.17,324,150,2.16,1196,24,2015/6/25
stocktwits,AAPL,1.76,1.73,0.03,308,165,1.87,1253,24,2015/6/26
stocktwits,AAPL,1.48,1.85,-0.37,50,21,2.38,245,24,2015/6/27
stocktwits,AAPL,1.58,1.76,-0.18,125,79,1.58,514,24,2015/6/28
stocktwits,AAPL,1.78,1.83,-0.05,514,295,1.74,1755,24,2015/6/29
stocktwits,AAPL,1.77,1.77,0,282,128,2.2,1134,24,2015/6/30
stocktwits,AAPL,1.82,1.69,0.13,283,131,2.16,1105,24,2015/7/1
stocktwits,AAPL,1.78,1.72,0.06,211,85,2.48,769,24,2015/7/2
stocktwits,AAPL,1.64,2.03,-0.39,29,16,1.81,202,24,2015/7/3
stocktwits,AAPL,1.32,2.25,-0.93,21,10,2.1,161,24,2015/7/4
stocktwits,AAPL,1.66,1.94,-0.28,99,45,2.2,434,24,2015/7/5
stocktwits,AAPL,1.81,1.73,0.08,232,126,1.84,834,24,2015/7/6
stocktwits,AAPL,1.7,1.98,-0.28,433,264,1.64,1538,24,2015/7/7
stocktwits,AAPL,1.71,1.89,-0.18,695,472,1.47,2829,24,2015/7/8
stocktwits,AAPL,1.72,1.81,-0.09,1083,760,1.43,4231,24,2015/7/9
stocktwits,AAPL,1.67,1.63,0.04,522,320,1.63,2138,24,2015/7/10
stocktwits,AAPL,1.69,2.13,-0.44,69,51,1.35,342,24,2015/7/11
stocktwits,AAPL,1.76,2.03,-0.27,110,74,1.49,548,24,2015/7/12
stocktwits,AAPL,1.85,1.76,0.09,423,190,2.23,1641,24,2015/7/13
stocktwits,AAPL,1.75,1.81,-0.06,367,216,1.7,1478,24,2015/7/14
stocktwits,AAPL,1.75,1.75,0,360,210,1.71,1548,24,2015/7/15
stocktwits,AAPL,1.8,1.86,-0.06,487,267,1.82,1760,24,2015/7/16
stocktwits,AAPL,1.8,1.72,0.08,540,252,2.14,1851,24,2015/7/17
stocktwits,AAPL,1.83,1.48,0.35,101,35,2.89,358,24,2015/7/18
stocktwits,AAPL,2,1.83,0.17,104,56,1.86,459,24,2015/7/19
stocktwits,AAPL,1.79,1.67,0.12,745,369,2.02,2784,24,2015/7/20
stocktwits,AAPL,1.71,1.85,-0.14,1995,1380,1.45,8387,24,2015/7/21
stocktwits,AAPL,1.74,1.8,-0.06,1520,878,1.73,5434,24,2015/7/22
stocktwits,AAPL,1.64,1.8,-0.16,663,312,2.13,2302,24,2015/7/23
stocktwits,AAPL,1.59,1.84,-0.25,389,241,1.61,1624,24,2015/7/24
stocktwits,AAPL,1.67,1.97,-0.3,69,43,1.6,312,24,2015/7/25
stocktwits,AAPL,1.61,1.77,-0.16,115,56,2.05,405,24,2015/7/26
stocktwits,AAPL,1.61,1.87,-0.26,382,270,1.41,1458,24,2015/7/27
stocktwits,AAPL,1.67,1.74,-0.07,319,167,1.91,1270,24,2015/7/28
stocktwits,AAPL,1.67,1.8,-0.13,370,237,1.56,1566,24,2015/7/29
stocktwits,AAPL,1.67,1.69,-0.02,410,232,1.77,1509,24,2015/7/30
stocktwits,AAPL,1.57,1.88,-0.31,479,328,1.46,1868,24,2015/7/31
stocktwits,AAPL,1.7,1.81,-0.11,105,53,1.98,424,24,2015/8/1
stocktwits,AAPL,1.62,1.96,-0.34,106,57,1.86,449,24,2015/8/2
stocktwits,AAPL,1.57,1.81,-0.24,1005,809,1.24,3907,24,2015/8/3
stocktwits,AAPL,1.6,1.8,-0.2,1636,1162,1.41,6313,24,2015/8/4
stocktwits,AAPL,1.66,1.72,-0.06,1095,791,1.38,4206,24,2015/8/5
stocktwits,AAPL,1.64,1.71,-0.07,444,257,1.73,1595,24,2015/8/6
stocktwits,AAPL,1.61,1.8,-0.19,349,204,1.71,1341,24,2015/8/7
stocktwits,AAPL,1.68,1.84,-0.16,59,24,2.46,254,24,2015/8/8
stocktwits,AAPL,1.73,1.99,-0.26,124,49,2.53,419,24,2015/8/9
stocktwits,AAPL,1.66,1.58,0.08,555,325,1.71,1936,24,2015/8/10
stocktwits,AAPL,1.59,1.83,-0.24,1057,808,1.31,4165,24,2015/8/11
stocktwits,AAPL,1.66,1.82,-0.16,1153,734,1.57,4209,24,2015/8/12
stocktwits,AAPL,1.61,1.83,-0.22,368,271,1.36,1845,24,2015/8/13
stocktwits,AAPL,1.67,1.78,-0.11,414,210,1.97,1773,24,2015/8/14
stocktwits,AAPL,1.51,1.82,-0.31,66,31,2.13,342,24,2015/8/15
stocktwits,AAPL,1.85,1.88,-0.03,76,44,1.73,396,24,2015/8/16
stocktwits,AAPL,1.75,1.76,-0.01,343,143,2.4,1238,24,2015/8/17
stocktwits,AAPL,1.63,1.86,-0.23,346,218,1.59,1430,24,2015/8/18
stocktwits,AAPL,1.61,1.91,-0.3,476,295,1.61,1975,24,2015/8/19
stocktwits,AAPL,1.54,1.92,-0.38,524,455,1.15,2318,24,2015/8/20
stocktwits,AAPL,1.64,1.92,-0.28,997,826,1.21,4141,24,2015/8/21
stocktwits,AAPL,1.63,1.9,-0.27,173,131,1.32,676,24,2015/8/22
stocktwits,AAPL,1.47,1.91,-0.44,301,260,1.16,1305,24,2015/8/23
stocktwits,AAPL,1.72,1.88,-0.16,1397,1006,1.39,5482,24,2015/8/24
stocktwits,AAPL,1.7,1.89,-0.19,897,670,1.34,3393,24,2015/8/25
stocktwits,AAPL,1.68,1.96,-0.28,854,593,1.44,3028,24,2015/8/26
stocktwits,AAPL,1.69,1.77,-0.08,681,416,1.64,2385,24,2015/8/27
stocktwits,AAPL,1.76,1.9,-0.14,375,216,1.74,1580,24,2015/8/28
stocktwits,AAPL,1.48,1.9,-0.42,66,59,1.12,347,24,2015/8/29
stocktwits,AAPL,1.49,1.9,-0.41,113,64,1.77,478,24,2015/8/30
stocktwits,AAPL,1.74,1.92,-0.18,417,300,1.39,1674,24,2015/8/31
stocktwits,AAPL,1.65,1.9,-0.25,561,527,1.06,2530,24,2015/9/1
stocktwits,AAPL,1.7,1.77,-0.07,508,305,1.67,1885,24,2015/9/2
stocktwits,AAPL,1.62,1.89,-0.27,381,311,1.23,1775,24,2015/9/3
stocktwits,AAPL,1.59,1.79,-0.2,377,302,1.25,1648,24,2015/9/4
stocktwits,AAPL,1.77,2.28,-0.51,60,42,1.43,337,24,2015/9/5
stocktwits,AAPL,1.67,1.76,-0.09,107,55,1.95,494,24,2015/9/6
stocktwits,AAPL,1.76,1.96,-0.2,108,64,1.69,569,24,2015/9/7
stocktwits,AAPL,1.64,1.81,-0.17,386,270,1.43,1648,24,2015/9/8
stocktwits,AAPL,1.68,1.95,-0.27,986,712,1.38,5784,24,2015/9/9
stocktwits,AAPL,1.74,1.86,-0.12,455,263,1.73,2097,24,2015/9/10
stocktwits,AAPL,1.66,1.78,-0.12,372,268,1.39,1657,24,2015/9/11
stocktwits,AAPL,1.73,2.04,-0.31,97,78,1.24,547,24,2015/9/12
stocktwits,AAPL,1.66,1.89,-0.23,123,67,1.84,498,24,2015/9/13
stocktwits,AAPL,1.74,1.82,-0.08,490,323,1.52,2006,24,2015/9/14
stocktwits,AAPL,1.69,1.77,-0.08,283,220,1.29,1378,24,2015/9/15
stocktwits,AAPL,1.67,1.87,-0.2,276,195,1.42,1245,24,2015/9/16
stocktwits,AAPL,1.78,1.93,-0.15,478,403,1.19,2340,24,2015/9/17
stocktwits,AAPL,1.62,1.91,-0.29,374,329,1.14,1676,24,2015/9/18
stocktwits,AAPL,1.61,1.95,-0.34,67,66,1.02,363,24,2015/9/19
stocktwits,AAPL,1.64,1.96,-0.32,99,89,1.11,530,24,2015/9/20
stocktwits,AAPL,1.71,1.92,-0.21,390,208,1.88,1792,24,2015/9/21
stocktwits,AAPL,1.61,1.86,-0.25,419,317,1.32,1800,24,2015/9/22
stocktwits,AAPL,1.76,1.84,-0.08,315,192,1.64,1285,24,2015/9/23
stocktwits,AAPL,1.63,1.87,-0.24,440,282,1.56,1709,24,2015/9/24
stocktwits,AAPL,1.65,1.91,-0.26,303,201,1.51,1318,24,2015/9/25
stocktwits,AAPL,1.77,1.74,0.03,28,34,0.82,234,24,2015/9/26
stocktwits,AAPL,1.85,1.54,0.31,66,43,1.53,340,24,2015/9/27
stocktwits,AAPL,1.54,2.02,-0.48,408,383,1.07,1900,24,2015/9/28
stocktwits,AAPL,1.64,1.93,-0.29,623,580,1.07,2729,24,2015/9/29
stocktwits,AAPL,1.63,1.85,-0.22,463,337,1.37,1889,24,2015/9/30
stocktwits,AAPL,1.56,1.81,-0.25,534,465,1.15,2294,24,2015/10/1
stocktwits,AAPL,1.64,1.8,-0.16,387,269,1.44,1467,24,2015/10/2
stocktwits,AAPL,1.53,2.01,-0.48,45,24,1.88,224,24,2015/10/3
stocktwits,AAPL,1.75,1.88,-0.13,46,22,2.09,185,24,2015/10/4
stocktwits,AAPL,1.7,1.89,-0.19,393,245,1.6,1470,24,2015/10/5
stocktwits,AAPL,1.63,1.9,-0.27,335,245,1.37,1413,24,2015/10/6
stocktwits,AAPL,1.6,1.94,-0.34,329,266,1.24,1343,24,2015/10/7
stocktwits,AAPL,1.63,2.02,-0.39,365,310,1.18,1623,24,2015/10/8
stocktwits,AAPL,1.67,1.81,-0.14,312,227,1.37,1480,24,2015/10/9
stocktwits,AAPL,1.85,1.65,0.2,45,25,1.8,255,24,2015/10/10
stocktwits,AAPL,1.66,1.89,-0.23,43,24,1.79,202,24,2015/10/11
stocktwits,AAPL,1.67,1.78,-0.11,189,119,1.59,849,24,2015/10/12
stocktwits,AAPL,1.82,1.71,0.11,202,180,1.12,970,24,2015/10/13
stocktwits,AAPL,1.61,1.89,-0.28,258,220,1.17,1135,24,2015/10/14
stocktwits,AAPL,1.77,1.82,-0.05,261,172,1.52,1061,24,2015/10/15
stocktwits,AAPL,1.61,1.79,-0.18,237,157,1.51,992,24,2015/10/16
stocktwits,AAPL,1.71,1.76,-0.05,57,24,2.38,249,24,2015/10/17
stocktwits,AAPL,1.99,1.62,0.37,62,46,1.35,351,24,2015/10/18
stocktwits,AAPL,1.71,1.83,-0.12,227,118,1.92,868,24,2015/10/19
stocktwits,AAPL,1.85,1.82,0.03,410,242,1.69,1566,24,2015/10/20
stocktwits,AAPL,1.73,1.75,-0.02,260,189,1.38,1189,24,2015/10/21
stocktwits,AAPL,1.82,1.72,0.1,344,189,1.82,1296,24,2015/10/22
stocktwits,AAPL,1.75,1.75,0,456,210,2.17,1736,24,2015/10/23
stocktwits,AAPL,1.66,1.6,0.06,56,28,2,255,24,2015/10/24
stocktwits,AAPL,1.78,1.8,-0.02,87,26,3.35,375,24,2015/10/25
stocktwits,AAPL,1.66,1.75,-0.09,532,416,1.28,2262,24,2015/10/26
stocktwits,AAPL,1.73,1.87,-0.14,1267,827,1.53,6063,24,2015/10/27
stocktwits,AAPL,1.7,1.78,-0.08,649,307,2.11,2743,24,2015/10/28
stocktwits,AAPL,1.77,1.68,0.09,410,233,1.76,1627,24,2015/10/29
stocktwits,AAPL,1.73,1.76,-0.03,306,167,1.83,1197,24,2015/10/30
stocktwits,AAPL,1.73,2.23,-0.5,30,19,1.58,208,24,2015/10/31
stocktwits,AAPL,1.96,1.99,-0.03,61,38,1.61,318,24,2015/11/1
stocktwits,AAPL,1.77,1.57,0.2,218,99,2.2,903,24,2015/11/2
stocktwits,AAPL,1.73,1.69,0.04,316,166,1.9,1236,24,2015/11/3
stocktwits,AAPL,1.76,1.74,0.02,269,134,2.01,982,24,2015/11/4
stocktwits,AAPL,1.8,1.76,0.04,257,165,1.56,1055,24,2015/11/5
stocktwits,AAPL,1.79,1.75,0.04,126,75,1.68,590,24,2015/11/6
stocktwits,AAPL,1.9,1.86,0.04,25,12,2.08,151,24,2015/11/7
stocktwits,AAPL,1.63,2.02,-0.39,33,28,1.18,214,24,2015/11/8
stocktwits,AAPL,1.74,1.84,-0.1,199,96,2.07,775,24,2015/11/9
stocktwits,AAPL,1.62,1.88,-0.26,554,387,1.43,2410,24,2015/11/10
stocktwits,AAPL,1.78,1.87,-0.09,323,245,1.32,1557,24,2015/11/11
stocktwits,AAPL,1.66,1.7,-0.04,243,149,1.63,1091,24,2015/11/12
stocktwits,AAPL,1.59,1.82,-0.23,357,277,1.29,1465,24,2015/11/13
stocktwits,AAPL,1.75,1.8,-0.05,49,55,0.89,276,24,2015/11/14
stocktwits,AAPL,1.54,1.92,-0.38,62,46,1.35,271,24,2015/11/15
stocktwits,AAPL,1.62,1.7,-0.08,238,118,2.02,1059,24,2015/11/16
stocktwits,AAPL,1.69,1.86,-0.17,173,85,2.04,696,24,2015/11/17
stocktwits,AAPL,1.85,1.79,0.06,361,180,2.01,1413,24,2015/11/18
stocktwits,AAPL,1.83,1.73,0.1,274,136,2.01,1085,24,2015/11/19
stocktwits,AAPL,1.73,1.96,-0.23,102,55,1.85,480,24,2015/11/20
stocktwits,AAPL,1.8,1.94,-0.14,35,7,5,152,24,2015/11/21
stocktwits,AAPL,1.59,2.05,-0.46,37,15,2.47,204,24,2015/11/22
stocktwits,AAPL,1.68,1.85,-0.17,180,117,1.54,804,24,2015/11/23
stocktwits,AAPL,1.7,2.01,-0.31,158,89,1.78,684,24,2015/11/24
stocktwits,AAPL,1.85,2,-0.15,123,73,1.68,635,24,2015/11/25
stocktwits,AAPL,1.73,2.31,-0.58,18,11,1.64,133,24,2015/11/26
stocktwits,AAPL,1.84,1.83,0.01,69,53,1.3,371,24,2015/11/27
stocktwits,AAPL,1.68,1.61,0.07,9,7,1.29,115,24,2015/11/28
stocktwits,AAPL,1.73,1.7,0.03,26,12,2.17,121,24,2015/11/29
stocktwits,AAPL,1.87,1.95,-0.08,140,57,2.46,522,24,2015/11/30
stocktwits,AAPL,1.84,1.77,0.07,259,179,1.45,1149,24,2015/12/1
stocktwits,AAPL,1.7,1.93,-0.23,167,116,1.44,815,24,2015/12/2
stocktwits,AAPL,1.74,1.72,0.02,198,119,1.66,768,24,2015/12/3
stocktwits,AAPL,1.84,1.67,0.17,248,127,1.95,944,24,2015/12/4
stocktwits,AAPL,1.75,1.89,-0.14,25,10,2.5,160,24,2015/12/5
stocktwits,AAPL,1.73,1.54,0.19,33,11,3,141,24,2015/12/6
stocktwits,AAPL,1.7,1.66,0.04,154,80,1.93,601,24,2015/12/7
stocktwits,AAPL,1.62,1.98,-0.36,152,100,1.52,684,24,2015/12/8
stocktwits,AAPL,1.62,1.93,-0.31,236,179,1.32,1083,24,2015/12/9
stocktwits,AAPL,1.81,1.53,0.28,194,89,2.18,782,24,2015/12/10
stocktwits,AAPL,1.71,1.87,-0.16,319,200,1.6,1260,24,2015/12/11
stocktwits,AAPL,1.6,1.84,-0.24,39,28,1.39,187,24,2015/12/12
stocktwits,AAPL,1.71,1.81,-0.1,50,34,1.47,235,24,2015/12/13
stocktwits,AAPL,1.7,1.9,-0.2,362,246,1.47,1516,24,2015/12/14
stocktwits,AAPL,1.66,1.79,-0.13,428,267,1.6,1761,24,2015/12/15
stocktwits,AAPL,1.66,1.9,-0.24,449,251,1.79,1883,24,2015/12/16
stocktwits,AAPL,1.62,1.91,-0.29,429,293,1.46,1838,24,2015/12/17
stocktwits,AAPL,1.63,1.81,-0.18,584,424,1.38,2426,24,2015/12/18
stocktwits,AAPL,1.65,1.88,-0.23,75,50,1.5,384,24,2015/12/19
stocktwits,AAPL,1.71,1.85,-0.14,105,65,1.62,542,24,2015/12/20
stocktwits,AAPL,1.69,1.8,-0.11,447,242,1.85,1674,24,2015/12/21
stocktwits,AAPL,1.74,1.75,-0.01,298,183,1.63,1188,24,2015/12/22
stocktwits,AAPL,1.74,1.68,0.06,285,179,1.59,1188,24,2015/12/23
stocktwits,AAPL,1.62,1.78,-0.16,96,53,1.81,489,24,2015/12/24
stocktwits,AAPL,1.78,1.75,0.03,14,9,1.56,132,24,2015/12/25
stocktwits,AAPL,1.51,1.97,-0.46,23,17,1.35,141,24,2015/12/26
stocktwits,AAPL,1.87,1.65,0.22,32,25,1.28,229,24,2015/12/27
stocktwits,AAPL,1.64,1.82,-0.18,245,182,1.35,1104,24,2015/12/28
stocktwits,AAPL,1.7,1.75,-0.05,287,146,1.97,1117,24,2015/12/29
stocktwits,AAPL,1.62,1.81,-0.19,149,97,1.54,757,24,2015/12/30
stocktwits,AAPL,1.62,1.83,-0.21,379,257,1.47,1617,24,2015/12/31
stocktwits,AAPL,1.49,1.64,-0.15,53,43,1.23,312,24,2016/1/1
stocktwits,AAPL,1.74,2.13,-0.39,45,22,2.05,249,24,2016/1/2
stocktwits,AAPL,1.69,1.82,-0.13,68,59,1.15,398,24,2016/1/3
stocktwits,AAPL,1.75,1.8,-0.05,546,289,1.89,2103,24,2016/1/4
stocktwits,AAPL,1.66,1.8,-0.14,514,416,1.24,2611,24,2016/1/5
stocktwits,AAPL,1.65,1.86,-0.21,775,618,1.25,3544,24,2016/1/6
stocktwits,AAPL,1.7,1.86,-0.16,916,644,1.42,3765,24,2016/1/7
stocktwits,AAPL,1.68,1.83,-0.15,494,325,1.52,2254,24,2016/1/8
stocktwits,AAPL,1.65,1.66,-0.01,94,71,1.32,464,24,2016/1/9
stocktwits,AAPL,1.68,1.8,-0.12,145,116,1.25,761,24,2016/1/10
stocktwits,AAPL,1.78,1.82,-0.04,442,230,1.92,1727,24,2016/1/11
stocktwits,AAPL,1.787598,1.73628,0.051317,358,164,2.1829,1431,24,2016/1/12
stocktwits,AAPL,1.79,1.74,0.05,358,164,2.18,1431,24,2016/1/12
stocktwits,AAPL,1.724598,1.850936,-0.126339,435,267,1.6292,1750,24,2016/1/13
stocktwits,AAPL,1.631873,1.958645,-0.326772,379,251,1.51,1626,24,2016/1/14
stocktwits,AAPL,1.641049,1.900899,-0.259849,448,345,1.2986,1942,24,2016/1/15
stocktwits,AAPL,1.713793,1.810227,-0.096434,58,44,1.3182,326,24,2016/1/16
stocktwits,AAPL,1.545345,2.010909,-0.465564,58,44,1.3182,271,24,2016/1/17
stocktwits,AAPL,1.702209,1.849459,-0.14725,86,37,2.3243,401,24,2016/1/18
stocktwits,AAPL,1.646447,1.90298,-0.256532,304,245,1.2408,1354,24,2016/1/19
stocktwits,AAPL,1.68813,1.879633,-0.191503,476,300,1.5867,2046,24,2016/1/20
stocktwits,AAPL,1.721393,1.806772,-0.08538,280,189,1.4815,1334,24,2016/1/21
stocktwits,AAPL,1.818923,1.681882,0.137042,483,186,2.5968,1750,24,2016/1/22
stocktwits,AAPL,1.777353,1.977273,-0.19992,68,22,3.0909,374,24,2016/1/23
stocktwits,AAPL,1.658148,1.837368,-0.17922,81,38,2.1316,420,24,2016/1/24
stocktwits,AAPL,1.691136,1.918406,-0.227269,264,138,1.913,1190,24,2016/1/25
stocktwits,AAPL,1.740596,1.901324,-0.160728,1276,831,1.5355,6383,24,2016/1/26
stocktwits,AAPL,1.67139,1.804698,-0.133308,1036,728,1.4231,4736,24,2016/1/27
stocktwits,AAPL,1.672925,1.893814,-0.220889,465,236,1.9703,1845,24,2016/1/28
stocktwits,AAPL,1.748289,1.652,0.096289,339,140,2.4214,1358,24,2016/1/29
stocktwits,AAPL,1.605238,1.91975,-0.314512,63,40,1.575,286,24,2016/1/30
stocktwits,AAPL,1.662237,1.85973,-0.197493,76,37,2.0541,375,24,2016/1/31
stocktwits,AAPL,1.667991,1.69871,-0.030718,229,124,1.8468,1106,24,2016/2/1
stocktwits,AAPL,1.811176,2.101241,-0.290064,238,137,1.7372,1134,24,2016/2/2
stocktwits,AAPL,1.780212,1.72,0.060212,283,120,2.3583,1047,24,2016/2/3
stocktwits,AAPL,1.7,1.778,-0.078,207,100,2.07,879,24,2016/2/4
stocktwits,AAPL,1.665122,2.0088,-0.343678,246,175,1.4057,1037,24,2016/2/5
stocktwits,AAPL,1.767667,1.898043,-0.130377,60,46,1.3043,300,24,2016/2/6
stocktwits,AAPL,1.882821,1.961667,-0.078846,39,30,1.3,235,24,2016/2/7
stocktwits,AAPL,1.735874,1.875338,-0.139465,269,133,2.0226,1116,24,2016/2/8
stocktwits,AAPL,1.770238,1.870426,-0.100187,210,94,2.234,853,24,2016/2/9
stocktwits,AAPL,1.698857,1.786066,-0.087208,175,122,1.4344,758,24,2016/2/10
stocktwits,AAPL,1.713897,1.896744,-0.182847,213,129,1.6512,900,24,2016/2/11
stocktwits,AAPL,1.6982,1.777748,-0.079548,200,111,1.8018,812,24,2016/2/12
stocktwits,AAPL,1.772727,1.459286,0.313442,22,14,1.5714,166,24,2016/2/13
stocktwits,AAPL,1.7906,1.885263,-0.094663,50,19,2.6316,211,24,2016/2/14
stocktwits,AAPL,1.80338,1.814483,-0.011102,71,29,2.4483,295,24,2016/2/15
stocktwits,AAPL,1.788767,1.788962,-0.000195,300,183,1.6393,1235,24,2016/2/16
stocktwits,AAPL,1.759682,1.779643,-0.019961,283,140,2.0214,1429,24,2016/2/17
stocktwits,AAPL,1.718681,1.796916,-0.078235,182,107,1.7009,971,24,2016/2/18
stocktwits,AAPL,1.778779,1.942931,-0.164152,172,116,1.4828,1290,24,2016/2/19
stocktwits,AAPL,1.713023,2.013714,-0.300691,43,35,1.2286,359,24,2016/2/20
stocktwits,AAPL,1.637667,2.035161,-0.397495,60,31,1.9355,331,24,2016/2/21
stocktwits,AAPL,1.823833,1.657527,0.166306,180,93,1.9355,796,24,2016/2/22
stocktwits,AAPL,1.592244,1.86953,-0.277286,205,149,1.3758,1099,24,2016/2/23
stocktwits,AAPL,1.595729,1.733622,-0.137893,199,127,1.5669,1017,24,2016/2/24
stocktwits,AAPL,1.641438,1.802714,-0.161277,160,70,2.2857,822,24,2016/2/25
stocktwits,AAPL,1.706306,1.858404,-0.152099,157,94,1.6702,727,24,2016/2/26
stocktwits,AAPL,1.658966,1.799091,-0.140125,29,22,1.3182,209,24,2016/2/27
stocktwits,AAPL,1.631667,1.262353,0.369314,30,17,1.7647,174,24,2016/2/28
stocktwits,AAPL,1.874788,1.80679,0.067998,165,81,2.037,675,24,2016/2/29
stocktwits,AAPL,1.739273,1.733141,0.006132,289,156,1.8526,1248,24,2016/3/1
stocktwits,AAPL,1.778551,1.816162,-0.037611,207,99,2.0909,772,24,2016/3/2
stocktwits,AAPL,1.770333,1.938603,-0.16827,240,136,1.7647,998,24,2016/3/3
stocktwits,AAPL,1.750858,1.60562,0.145238,268,137,1.9562,1017,24,2016/3/4
stocktwits,AAPL,1.727381,1.885556,-0.158175,42,18,2.3333,163,24,2016/3/5
stocktwits,AAPL,1.799412,1.9275,-0.128088,34,20,1.7,169,24,2016/3/6
stocktwits,AAPL,1.705789,1.740081,-0.034292,247,123,2.0081,890,24,2016/3/7
stocktwits,AAPL,1.762056,1.814,-0.051944,180,85,2.1176,693,24,2016/3/8
stocktwits,AAPL,1.740898,1.784359,-0.043461,167,78,2.141,658,24,2016/3/9
stocktwits,AAPL,1.868375,1.745985,0.12239,240,137,1.7518,982,24,2016/3/10
stocktwits,AAPL,1.727577,1.781163,-0.053585,194,86,2.2558,719,24,2016/3/11
stocktwits,AAPL,1.508824,2,-0.491176,17,3,5.6667,118,24,2016/3/12
stocktwits,AAPL,1.342222,1.802857,-0.460635,27,7,3.8571,125,24,2016/3/13
stocktwits,AAPL,2.003083,1.74569,0.257393,133,58,2.2931,532,24,2016/3/14
stocktwits,AAPL,1.850033,1.670294,0.179739,306,136,2.25,1207,24,2016/3/15
stocktwits,AAPL,1.845509,1.784367,0.061142,285,158,1.8038,1161,24,2016/3/16
stocktwits,AAPL,1.778274,1.801759,-0.023485,226,108,2.0926,910,24,2016/3/17
stocktwits,AAPL,1.733938,1.899535,-0.165597,160,86,1.8605,723,24,2016/3/18
stocktwits,AAPL,1.74,1.442222,0.297778,21,9,2.3333,136,24,2016/3/19
stocktwits,AAPL,1.702444,1.802667,-0.100222,45,15,3,172,24,2016/3/20
stocktwits,AAPL,1.679799,1.896525,-0.216726,398,236,1.6864,2162,24,2016/3/21
stocktwits,AAPL,1.904625,1.682846,0.221779,253,123,2.0569,1096,24,2016/3/22
stocktwits,AAPL,1.795705,1.795619,0.000086,156,105,1.4857,664,24,2016/3/23
stocktwits,AAPL,1.81418,1.837037,-0.022857,122,81,1.5062,601,24,2016/3/24
stocktwits,AAPL,2.091765,1.95375,0.138015,17,8,2.125,146,24,2016/3/25
stocktwits,AAPL,1.459167,2.268333,-0.809167,12,6,2,94,24,2016/3/26
stocktwits,AAPL,1.639412,2.162222,-0.52281,17,9,1.8889,120,24,2016/3/27
stocktwits,AAPL,1.732564,2.022424,-0.28986,117,66,1.7727,692,24,2016/3/28
stocktwits,AAPL,1.761067,1.655,0.106067,225,118,1.9068,984,24,2016/3/29
stocktwits,AAPL,1.766903,1.753088,0.013814,226,136,1.6618,978,24,2016/3/30
stocktwits,AAPL,1.745619,1.598718,0.146901,194,78,2.4872,768,24,2016/3/31
stocktwits,AAPL,1.913197,1.621343,0.291854,147,67,2.194,643,24,2016/4/1
stocktwits,AAPL,2.002308,1.394,0.608308,13,5,2.6,109,24,2016/4/2
stocktwits,AAPL,1.693103,1.213333,0.47977,29,9,3.2222,143,24,2016/4/3
stocktwits,AAPL,1.750821,1.580215,0.170605,195,93,2.0968,797,24,2016/4/4
stocktwits,AAPL,1.899188,1.698143,0.201045,160,70,2.2857,623,24,2016/4/5
stocktwits,AAPL,1.94933,1.651067,0.298263,179,75,2.3867,727,24,2016/4/6
stocktwits,AAPL,1.646552,1.663421,-0.016869,203,76,2.6711,789,24,2016/4/7
stocktwits,AAPL,1.788058,1.935921,-0.147863,139,76,1.8289,595,24,2016/4/8
stocktwits,AAPL,1.970952,1.697333,0.273619,21,15,1.4,129,24,2016/4/9
stocktwits,AAPL,2.084815,2.022222,0.062593,27,9,3,159,24,2016/4/10
stocktwits,AAPL,1.727351,1.728922,-0.00157,185,102,1.8137,739,24,2016/4/11
stocktwits,AAPL,1.87699,1.583551,0.293438,196,107,1.8318,793,24,2016/4/12
stocktwits,AAPL,1.824654,1.672182,0.152473,217,110,1.9727,915,24,2016/4/13
stocktwits,AAPL,1.917192,1.811321,0.105871,146,53,2.7547,653,24,2016/4/14
stocktwits,AAPL,1.664964,1.906898,-0.241935,276,187,1.4759,1354,24,2016/4/15
stocktwits,AAPL,2.075238,1.731905,0.343333,42,21,2,235,24,2016/4/16
stocktwits,AAPL,1.8342,1.955652,-0.121452,50,23,2.1739,225,24,2016/4/17
stocktwits,AAPL,1.667922,1.803448,-0.135526,361,232,1.556,1455,24,2016/4/18
stocktwits,AAPL,1.668625,1.870822,-0.202197,240,146,1.6438,1058,24,2016/4/19
stocktwits,AAPL,1.683283,1.768426,-0.085143,198,108,1.8333,863,24,2016/4/20
stocktwits,AAPL,1.671993,1.916791,-0.244799,271,187,1.4492,1179,24,2016/4/21
stocktwits,AAPL,1.736651,1.795212,-0.058561,212,165,1.2848,1069,24,2016/4/22
stocktwits,AAPL,1.893636,1.787419,0.106217,33,31,1.0645,267,24,2016/4/23
stocktwits,AAPL,1.689535,1.630667,0.058868,43,30,1.4333,275,24,2016/4/24
stocktwits,AAPL,1.614713,1.899899,-0.285187,261,199,1.3116,1412,24,2016/4/25
stocktwits,AAPL,1.711957,1.897253,-0.185296,1150,899,1.2792,6020,24,2016/4/26
stocktwits,AAPL,1.70272,1.840768,-0.138048,864,508,1.7008,3537,24,2016/4/27
stocktwits,AAPL,1.646134,1.895957,-0.249823,701,554,1.2653,3135,24,2016/4/28
